UTC Date/Time,Magnetic magnetic_noise, Induced Signal(dB),Average Magnetic Noise,Average Induced Signal
2019-01-05 00:26:53,-111.964,-118.276,-112.0095,-118.0485
2019-01-05 00:26:57,-111.964,-118.285,-112.0097,-118.0683
2019-01-05 00:27:01,-111.993,-118.333,-112.0096,-118.0831
2019-01-05 00:27:05,-111.993,-118.531,-112.0089,-118.1056
2019-01-05 00:27:09,-112.091,-118.531,-112.0083,-118.1262
2019-01-05 00:27:13,-112.091,-118.41,-112.0079,-118.1542
2019-01-05 00:27:17,-112.023,-118.118,-112.0076,-118.1802
2019-01-05 00:27:21,-112.051,-118.212,-112.0072,-118.2033
2019-01-05 00:27:25,-112.051,-118.382,-112.0069,-118.2259
2019-01-05 00:27:29,-111.994,-118.431,-112.0088,-118.2347
2019-01-05 00:27:33,-112.014,-118.431,-112.0108,-118.3599
2019-01-05 00:27:37,-112.014,-118.335,-112.0112,-118.3619
2019-01-05 00:27:41,-111.984,-118.167,-112.0117,-118.3634
2019-01-05 00:27:45,-111.966,-118.167,-112.0107,-118.3569
2019-01-05 00:27:49,-111.949,-118.506,-112.008,-118.3443
2019-01-05 00:27:53,-112.003,-118.506,-112.0055,-118.3316
2019-01-05 00:27:57,-112.003,-118.45,-112.0016,-118.3239
2019-01-05 00:28:01,-112.023,-118.402,-111.9977,-118.3412
2019-01-05 00:28:05,-112.023,-118.402,-111.9961,-118.3564
2019-01-05 00:28:09,-111.904,-118.324,-111.9945,-118.363
2019-01-05 00:28:13,-111.933,-118.315,-111.9946,-118.3535
2019-01-05 00:28:17,-111.973,-118.315,-111.995,-118.3493
2019-01-05 00:28:21,-111.973,-118.203,-111.9955,-118.3499
2019-01-05 00:28:25,-111.973,-118.278,-111.9965,-118.3624
2019-01-05 00:28:29,-111.94,-118.278,-111.9974,-118.3748
2019-01-05 00:28:33,-111.94,-118.255,-111.9973,-118.3705
2019-01-05 00:28:37,-111.938,-118.465,-111.9966,-118.3661
2019-01-05 00:28:41,-112.019,-118.515,-111.9954,-118.3611
2019-01-05 00:28:45,-112.019,-118.515,-111.9943,-118.355
2019-01-05 00:28:49,-112.111,-118.241,-111.9924,-118.3466
2019-01-05 00:28:53,-112.111,-118.347,-111.9905,-118.3352
2019-01-05 00:28:57,-112.023,-118.347,-111.9901,-118.3282
2019-01-05 00:29:01,-112.023,-118.416,-111.9897,-118.3213
2019-01-05 00:29:05,-112.001,-118.416,-111.9911,-118.322
2019-01-05 00:29:09,-111.988,-118.419,-111.9942,-118.319
2019-01-05 00:29:13,-111.98,-118.419,-111.9956,-118.3136
2019-01-05 00:29:17,-111.98,-118.349,-111.9969,-118.3134
2019-01-05 00:29:21,-111.96,-118.281,-111.9984,-118.3035
2019-01-05 00:29:26,-111.96,-118.234,-111.9975,-118.2911
2019-01-05 00:29:30,-111.965,-118.096,-111.9965,-118.2652
2019-01-05 00:29:34,-111.965,-118.176,-111.9955,-118.2531
2019-01-05 00:29:38,-111.898,-118.176,-111.994,-118.2352
2019-01-05 00:29:42,-112.01,-118.218,-111.993,-118.2173
2019-01-05 00:29:46,-112.01,-118.218,-111.9928,-118.1871
2019-01-05 00:29:50,-112.001,-118.169,-111.9926,-118.1678
2019-01-05 00:29:54,-112.001,-118.251,-111.9935,-118.1489
2019-01-05 00:29:58,-111.927,-118.267,-111.9935,-118.1324
2019-01-05 00:30:02,-111.862,-118.267,-111.9935,-118.1193
2019-01-05 00:30:06,-111.995,-117.998,-111.9936,-118.1048
2019-01-05 00:30:10,-112.002,-117.998,-111.9936,-118.0919
2019-01-05 00:30:14,-112.019,-117.989,-111.9936,-118.082
2019-01-05 00:30:18,-112.019,-117.989,-111.9917,-118.0567
2019-01-05 00:30:22,-111.979,-117.811,-111.9899,-118.042
2019-01-05 00:30:26,-111.988,-118.031,-111.9862,-118.0251
2019-01-05 00:30:30,-112.023,-118.041,-111.9826,-118.0042
2019-01-05 00:30:34,-112.023,-118.088,-111.9805,-117.9829
2019-01-05 00:30:38,-111.981,-118.088,-111.9784,-117.9567
2019-01-05 00:30:42,-111.897,-117.991,-111.9762,-117.9296
2019-01-05 00:30:46,-111.928,-117.976,-111.974,-117.886
2019-01-05 00:30:50,-111.928,-117.898,-111.9718,-117.8608
2019-01-05 00:30:54,-111.909,-117.671,-111.9696,-117.8356
2019-01-05 00:30:58,-111.965,-117.881,-111.9678,-117.8106
2019-01-05 00:31:02,-111.965,-117.881,-111.9656,-117.7927
2019-01-05 00:31:06,-111.867,-117.8,-111.9639,-117.7838
2019-01-05 00:31:10,-111.874,-117.741,-111.9621,-117.7655
2019-01-05 00:31:14,-111.874,-117.727,-111.9603,-117.7468
2019-01-05 00:31:18,-111.959,-117.727,-111.96,-117.7204
2019-01-05 00:31:22,-111.959,-117.395,-111.9604,-117.6816
2019-01-05 00:31:26,-111.957,-117.493,-111.9614,-117.6432
2019-01-05 00:31:30,-111.957,-117.493,-111.9632,-117.6093
2019-01-05 00:31:34,-111.892,-117.489,-111.9644,-117.5792
2019-01-05 00:31:38,-111.874,-117.632,-111.9671,-117.5513
2019-01-05 00:31:42,-111.983,-117.632,-111.9707,-117.5311
2019-01-05 00:31:46,-112.001,-117.666,-111.9742,-117.5311
2019-01-05 00:31:50,-112.001,-117.666,-111.9778,-117.5352
2019-01-05 00:31:54,-111.989,-117.562,-111.9798,-117.5407
2019-01-05 00:31:58,-111.904,-117.311,-111.9818,-117.542
2019-01-05 00:32:02,-111.889,-117.223,-111.9839,-117.5486
2019-01-05 00:32:06,-111.961,-117.297,-111.9866,-117.5718
2019-01-05 00:32:10,-112.015,-117.297,-111.9892,-117.5944
2019-01-05 00:32:14,-112.054,-117.114,-111.9921,-117.6176
2019-01-05 00:32:18,-112.054,-117.477,-111.9962,-117.641
2019-01-05 00:32:22,-111.983,-117.881,-112.0017,-117.6505
2019-01-05 00:32:26,-111.983,-117.881,-112.0047,-117.6521
2019-01-05 00:32:30,-111.999,-117.852,-112.0062,-117.6613
2019-01-05 00:32:34,-111.999,-117.752,-112.0076,-117.6786
2019-01-05 00:32:38,-111.994,-117.859,-112.0084,-117.701
2019-01-05 00:32:42,-112.09,-117.859,-112.0089,-117.7339
2019-01-05 00:32:46,-112.09,-117.944,-112.0089,-117.7712
2019-01-05 00:32:50,-112.041,-117.957,-112.0087,-117.8069
2019-01-05 00:32:54,-112.01,-117.957,-112.0091,-117.8477
2019-01-05 00:32:58,-111.913,-117.823,-112.0098,-117.8977
2019-01-05 00:33:02,-112.014,-117.664,-112.0086,-117.9148
2019-01-05 00:33:06,-112.071,-117.851,-112.0047,-117.9037
2019-01-05 00:33:10,-112.071,-118.011,-112.0007,-117.8943
2019-01-05 00:33:14,-111.985,-118.011,-111.9968,-117.8864
2019-01-05 00:33:18,-112.0,-117.969,-111.9928,-117.8885
2019-01-05 00:33:22,-112.0,-117.969,-111.9916,-117.8875
2019-01-05 00:33:26,-111.997,-118.009,-111.9898,-117.8914
2019-01-05 00:33:30,-111.997,-118.114,-111.9898,-117.891
2019-01-05 00:33:34,-111.975,-118.114,-111.9899,-117.8874
2019-01-05 00:33:38,-111.898,-117.819,-111.9887,-117.8846
2019-01-05 00:33:42,-111.914,-117.659,-111.986,-117.8885
2019-01-05 00:33:46,-111.914,-117.693,-111.986,-117.8952
2019-01-05 00:33:50,-111.883,-117.693,-111.9874,-117.8939
2019-01-05 00:33:54,-111.92,-117.795,-111.9889,-117.8846
2019-01-05 00:33:58,-112.017,-117.839,-111.9913,-117.8826
2019-01-05 00:34:02,-112.017,-117.936,-111.9938,-117.8826
2019-01-05 00:34:06,-112.01,-117.936,-111.9962,-117.8785
2019-01-05 00:34:10,-111.974,-117.886,-111.9988,-117.8708
2019-01-05 00:34:14,-111.974,-117.901,-112.0005,-117.8666
2019-01-05 00:34:18,-112.041,-117.901,-112.0022,-117.8624
2019-01-05 00:34:22,-112.041,-117.799,-112.0049,-117.8717
2019-01-05 00:34:26,-112.005,-117.825,-112.0104,-117.8945
2019-01-05 00:34:30,-112.057,-117.825,-112.0155,-117.9156
2019-01-05 00:34:34,-112.057,-117.97,-112.0206,-117.9367
2019-01-05 00:34:38,-112.018,-117.97,-112.0257,-117.9478
2019-01-05 00:34:42,-112.049,-117.887,-112.0279,-117.9462
2019-01-05 00:34:46,-112.049,-117.853,-112.0302,-117.9338
2019-01-05 00:34:50,-112.003,-118.03,-112.0306,-117.9332
2019-01-05 00:34:54,-112.003,-118.03,-112.0307,-117.9415
2019-01-05 00:34:58,-112.022,-118.006,-112.0312,-117.9491
2019-01-05 00:35:02,-112.03,-118.115,-112.0316,-117.954
2019-01-05 00:35:06,-112.03,-118.115,-112.0309,-117.9599
2019-01-05 00:35:10,-112.03,-118.115,-112.0301,-117.9646
2019-01-05 00:35:14,-112.019,-118.018,-112.0294,-117.9687
2019-01-05 00:35:18,-111.889,-117.806,-112.0279,-117.9765
2019-01-05 00:35:22,-111.967,-117.687,-112.0264,-117.9875
2019-01-05 00:35:26,-111.967,-117.925,-112.0248,-118.0027
2019-01-05 00:35:30,-112.011,-118.052,-112.0231,-118.0097
2019-01-05 00:35:34,-112.036,-118.052,-112.0224,-118.0042
2019-01-05 00:35:38,-112.036,-117.999,-112.0214,-117.9961
2019-01-05 00:35:42,-112.026,-117.919,-112.0204,-117.9891
2019-01-05 00:35:46,-112.026,-117.919,-112.0182,-117.9632
2019-01-05 00:35:50,-112.001,-117.906,-112.0163,-117.9444
2019-01-05 00:35:54,-112.016,-118.126,-112.0157,-117.9256
2019-01-05 00:35:58,-112.016,-118.191,-112.0151,-117.9144
2019-01-05 00:36:02,-112.019,-118.191,-112.0148,-117.9138
2019-01-05 00:36:06,-112.019,-117.993,-112.0145,-117.9167
2019-01-05 00:36:10,-111.985,-117.919,-112.0142,-117.9076
2019-01-05 00:36:14,-111.985,-117.867,-112.0139,-117.8959
2019-01-05 00:36:18,-112.01,-117.867,-112.0135,-117.8909
2019-01-05 00:36:22,-112.01,-117.596,-112.0132,-117.8939
2019-01-05 00:36:26,-111.962,-117.74,-112.0125,-117.9009
2019-01-05 00:36:30,-111.978,-117.74,-112.0119,-117.9103
2019-01-05 00:36:34,-111.978,-117.793,-112.0115,-117.9204
2019-01-05 00:36:38,-112.026,-117.793,-112.0118,-117.9077
2019-01-05 00:36:42,-112.026,-117.745,-112.0121,-117.8912
2019-01-05 00:36:46,-112.013,-117.745,-112.0142,-117.8747
2019-01-05 00:36:50,-112.013,-117.817,-112.0146,-117.8674
2019-01-05 00:36:54,-111.984,-117.951,-112.0151,-117.8767
2019-01-05 00:36:58,-112.002,-118.059,-112.0158,-117.8886
2019-01-05 00:37:02,-112.019,-118.059,-112.0166,-117.8949
2019-01-05 00:37:06,-112.066,-118.108,-112.0163,-117.9205
2019-01-05 00:37:10,-112.066,-118.108,-112.0161,-117.9388
2019-01-05 00:37:14,-111.937,-117.872,-112.0146,-117.956
2019-01-05 00:37:18,-111.975,-117.861,-112.0131,-117.97
2019-01-05 00:37:22,-112.025,-117.861,-112.0114,-117.9928
2019-01-05 00:37:26,-112.025,-117.847,-112.0098,-118.018
2019-01-05 00:37:30,-112.056,-118.105,-112.0081,-118.0215
2019-01-05 00:37:34,-112.056,-118.105,-112.0065,-118.0214
2019-01-05 00:37:38,-111.946,-117.993,-112.0055,-118.02
2019-01-05 00:37:42,-111.961,-118.107,-112.0046,-118.0133
2019-01-05 00:37:46,-111.961,-118.107,-112.0039,-117.9997
2019-01-05 00:37:50,-111.967,-118.084,-112.0033,-117.9819
2019-01-05 00:37:54,-111.98,-118.073,-112.0023,-117.9547
2019-01-05 00:37:58,-112.047,-118.249,-112.001,-117.9546
2019-01-05 00:38:02,-112.047,-118.249,-111.9998,-117.955
2019-01-05 00:38:06,-112.037,-117.815,-111.9975,-117.9411
2019-01-05 00:38:10,-111.93,-117.815,-111.9967,-117.9378
2019-01-05 00:38:14,-111.962,-117.924,-111.9958,-117.927
2019-01-05 00:38:18,-111.971,-117.924,-111.9941,-117.9162
2019-01-05 00:38:22,-111.971,-117.786,-111.9923,-117.8966
2019-01-05 00:38:26,-112.0,-117.752,-111.9933,-117.8709
2019-01-05 00:38:30,-112.0,-117.566,-111.9954,-117.8452
2019-01-05 00:38:34,-112.009,-117.869,-111.9975,-117.8182
2019-01-05 00:38:38,-112.009,-117.869,-111.9995,-117.7945
2019-01-05 00:38:42,-111.989,-117.584,-112.0016,-117.7652
2019-01-05 00:38:46,-111.989,-117.78,-112.0037,-117.7471
2019-01-05 00:38:50,-112.105,-117.889,-112.0058,-117.7507
2019-01-05 00:38:54,-112.105,-117.889,-112.008,-117.7519
2019-01-05 00:38:58,-111.972,-117.601,-112.011,-117.7479
2019-01-05 00:39:02,-111.972,-117.593,-112.0151,-117.754
2019-01-05 00:39:06,-111.94,-117.593,-112.0181,-117.7726
2019-01-05 00:39:10,-112.0,-117.545,-112.0192,-117.7929
2019-01-05 00:39:14,-112.022,-117.598,-112.0201,-117.8177
2019-01-05 00:39:18,-112.022,-117.664,-112.0209,-117.8172
2019-01-05 00:39:22,-112.082,-117.886,-112.0218,-117.8104
2019-01-05 00:39:26,-112.082,-117.886,-112.0222,-117.8212
2019-01-05 00:39:30,-112.023,-117.839,-112.0226,-117.8254
2019-01-05 00:39:34,-111.978,-117.844,-112.023,-117.8256
2019-01-05 00:39:38,-111.998,-118.047,-112.0244,-117.8298
2019-01-05 00:39:43,-112.06,-118.158,-112.0258,-117.8484
2019-01-05 00:39:47,-112.086,-118.158,-112.0255,-117.8603
2019-01-05 00:39:51,-112.086,-118.062,-112.0244,-117.8787
2019-01-05 00:39:55,-111.997,-117.86,-112.0244,-117.9141
2019-01-05 00:39:59,-112.017,-117.733,-112.0244,-117.9467
2019-01-05 00:40:03,-112.017,-117.8,-112.0234,-117.9745
2019-01-05 00:40:07,-111.977,-117.863,-112.0223,-117.9804
2019-01-05 00:40:11,-111.993,-117.893,-112.0223,-117.9683
2019-01-05 00:40:15,-112.051,-117.973,-112.0223,-117.9705
2019-01-05 00:40:19,-112.118,-117.973,-112.0203,-117.9724
2019-01-05 00:40:23,-112.118,-117.831,-112.0175,-117.9642
2019-01-05 00:40:27,-111.977,-117.962,-112.0157,-117.9505
2019-01-05 00:40:31,-111.969,-118.251,-112.0167,-117.9356
2019-01-05 00:40:35,-111.986,-118.251,-112.0182,-117.9158
2019-01-05 00:40:39,-112.001,-118.219,-112.0197,-117.9061
2019-01-05 00:40:43,-112.022,-118.005,-112.0219,-117.9011
2019-01-05 00:40:47,-112.022,-117.645,-112.0242,-117.9143
2019-01-05 00:40:51,-111.985,-117.882,-112.0266,-117.9243
2019-01-05 00:40:55,-112.047,-117.882,-112.029,-117.929
2019-01-05 00:40:59,-112.047,-117.884,-112.0313,-117.9252
2019-01-05 00:41:03,-112.012,-117.884,-112.0339,-117.9213
2019-01-05 00:41:07,-112.025,-117.858,-112.0377,-117.9217
2019-01-05 00:41:11,-112.025,-117.667,-112.0409,-117.9155
2019-01-05 00:41:15,-112.042,-117.667,-112.0427,-117.8915
2019-01-05 00:41:19,-112.061,-117.632,-112.0445,-117.8764
2019-01-05 00:41:23,-112.09,-118.063,-112.0473,-117.8638
2019-01-05 00:41:27,-112.09,-118.063,-112.0502,-117.8682
2019-01-05 00:41:31,-112.069,-117.987,-112.052,-117.8907
2019-01-05 00:41:35,-112.064,-117.897,-112.0534,-117.8991
2019-01-05 00:41:39,-112.042,-117.897,-112.0548,-117.907
2019-01-05 00:41:43,-112.042,-117.838,-112.056,-117.9119
2019-01-05 00:41:47,-112.038,-117.838,-112.0572,-117.9138
2019-01-05 00:41:51,-112.081,-117.771,-112.0571,-117.9146
2019-01-05 00:41:55,-112.081,-117.948,-112.0567,-117.9246
2019-01-05 00:41:59,-112.058,-117.967,-112.0563,-117.9398
2019-01-05 00:42:03,-112.058,-118.094,-112.0552,-117.9568
2019-01-05 00:42:07,-112.051,-118.094,-112.0545,-117.9436
2019-01-05 00:42:11,-112.051,-118.051,-112.0537,-117.9319
2019-01-05 00:42:15,-111.984,-118.04,-112.0516,-117.9266
2019-01-05 00:42:19,-112.039,-117.982,-112.0496,-117.9259
2019-01-05 00:42:23,-112.039,-117.923,-112.0473,-117.9202
2019-01-05 00:42:27,-112.027,-117.873,-112.0458,-117.9229
2019-01-05 00:42:31,-112.049,-117.867,-112.0446,-117.9381
2019-01-05 00:42:35,-112.049,-117.971,-112.0413,-117.9568
2019-01-05 00:42:39,-112.023,-117.971,-112.038,-117.9597
2019-01-05 00:42:43,-112.023,-117.8,-112.0366,-117.9554
2019-01-05 00:42:47,-112.016,-117.828,-112.0352,-117.9443
2019-01-05 00:42:51,-112.05,-117.882,-112.0343,-117.9331
2019-01-05 00:42:55,-112.05,-117.882,-112.0337,-117.9202
2019-01-05 00:42:59,-111.993,-117.784,-112.0336,-117.9108
2019-01-05 00:43:03,-111.919,-117.891,-112.0337,-117.9043
2019-01-05 00:43:07,-111.964,-118.144,-112.0338,-117.9024
2019-01-05 00:43:11,-112.039,-118.144,-112.0343,-117.903
2019-01-05 00:43:15,-112.039,-118.006,-112.0349,-117.9017
2019-01-05 00:43:19,-111.945,-117.88,-112.0343,-117.9095
2019-01-05 00:43:23,-111.9,-117.872,-112.0337,-117.9186
2019-01-05 00:43:27,-112.03,-117.872,-112.0326,-117.9362
2019-01-05 00:43:31,-112.03,-117.791,-112.0315,-117.9519
2019-01-05 00:43:35,-112.05,-117.852,-112.0317,-117.9604
2019-01-05 00:43:39,-112.05,-117.852,-112.032,-117.9543
2019-01-05 00:43:43,-112.075,-117.885,-112.0322,-117.9573
2019-01-05 00:43:47,-112.075,-117.885,-112.0317,-117.9548
2019-01-05 00:43:51,-111.986,-117.841,-112.0311,-117.9384
2019-01-05 00:43:55,-111.986,-118.128,-112.0328,-117.9429
2019-01-05 00:43:59,-111.972,-118.153,-112.0355,-117.9544
2019-01-05 00:44:03,-111.972,-118.153,-112.0363,-117.9638
2019-01-05 00:44:07,-112.028,-118.141,-112.0354,-117.9683
2019-01-05 00:44:11,-112.028,-118.052,-112.034,-117.9832
2019-01-05 00:44:15,-112.027,-117.76,-112.0326,-118.0022
2019-01-05 00:44:19,-112.027,-117.843,-112.0307,-118.0193
2019-01-05 00:44:23,-112.05,-117.843,-112.0287,-118.0364
2019-01-05 00:44:27,-112.05,-117.816,-112.0268,-118.0414
2019-01-05 00:44:31,-111.995,-118.234,-112.0248,-118.0399
2019-01-05 00:44:35,-111.995,-118.234,-112.0228,-118.0515
2019-01-05 00:44:39,-111.962,-118.068,-112.0222,-118.0488
2019-01-05 00:44:43,-112.047,-117.962,-112.0223,-118.0431
2019-01-05 00:44:47,-112.047,-118.171,-112.0225,-118.0424
2019-01-05 00:44:51,-112.011,-118.171,-112.0227,-118.0422
2019-01-05 00:44:55,-112.011,-118.194,-112.0237,-118.038
2019-01-05 00:44:59,-111.963,-118.194,-112.0253,-118.0443
2019-01-05 00:45:03,-112.005,-117.986,-112.027,-118.0524
2019-01-05 00:45:07,-112.005,-117.854,-112.0288,-118.0622
2019-01-05 00:45:11,-111.98,-118.074,-112.0306,-118.0849
2019-01-05 00:45:15,-112.014,-118.074,-112.0325,-118.0868
2019-01-05 00:45:19,-112.031,-118.038,-112.0333,-118.0877
2019-01-05 00:45:23,-112.031,-118.138,-112.0342,-118.0706
2019-01-05 00:45:27,-112.047,-118.138,-112.0349,-118.0572
2019-01-05 00:45:31,-112.061,-117.968,-112.0356,-118.0327
2019-01-05 00:45:35,-112.061,-117.886,-112.0363,-118.0191
2019-01-05 00:45:39,-112.029,-118.004,-112.037,-118.007
2019-01-05 00:45:43,-112.078,-118.039,-112.0377,-118.0029
2019-01-05 00:45:47,-112.078,-118.271,-112.0384,-118.0091
2019-01-05 00:45:51,-112.064,-118.271,-112.0385,-118.0108
2019-01-05 00:45:55,-112.064,-118.254,-112.0395,-118.0025
2019-01-05 00:45:59,-112.007,-117.725,-112.0403,-117.9942
2019-01-05 00:46:03,-112.025,-117.694,-112.0403,-117.9958
2019-01-05 00:46:07,-112.025,-117.682,-112.0394,-117.9925
2019-01-05 00:46:11,-112.01,-117.899,-112.0384,-117.9717
2019-01-05 00:46:15,-111.989,-117.952,-112.0373,-117.9534
2019-01-05 00:46:19,-112.056,-118.111,-112.0354,-117.9441
2019-01-05 00:46:23,-112.068,-118.111,-112.0335,-117.9357
2019-01-05 00:46:27,-112.068,-117.888,-112.0305,-117.9288
2019-01-05 00:46:31,-111.998,-117.908,-112.0274,-117.9104
2019-01-05 00:46:35,-111.954,-117.908,-112.0244,-117.8876
2019-01-05 00:46:39,-112.012,-118.07,-112.0224,-117.8647
2019-01-05 00:46:43,-112.031,-118.07,-112.0204,-117.8674
2019-01-05 00:46:47,-112.031,-117.722,-112.0209,-117.8899
2019-01-05 00:46:51,-111.985,-117.603,-112.0214,-117.9151
2019-01-05 00:46:55,-111.988,-117.701,-112.0219,-117.9296
2019-01-05 00:46:59,-112.024,-117.835,-112.0224,-117.9321
2019-01-05 00:47:03,-112.024,-117.902,-112.0229,-117.9235
2019-01-05 00:47:07,-111.994,-117.902,-112.0234,-117.9059
2019-01-05 00:47:11,-111.978,-117.816,-112.0246,-117.8964
2019-01-05 00:47:15,-112.003,-117.796,-112.0248,-117.887
2019-01-05 00:47:19,-112.003,-117.778,-112.024,-117.8886
2019-01-05 00:47:23,-112.104,-118.144,-112.0232,-117.8822
2019-01-05 00:47:27,-112.104,-118.187,-112.0253,-117.8677
2019-01-05 00:47:31,-112.058,-118.187,-112.0292,-117.8657
2019-01-05 00:47:35,-112.035,-118.003,-112.0325,-117.8851
2019-01-05 00:47:39,-112.035,-117.938,-112.0358,-117.9101
2019-01-05 00:47:43,-112.012,-117.759,-112.0391,-117.9285
2019-01-05 00:47:47,-112.003,-117.699,-112.0435,-117.9372
2019-01-05 00:47:51,-112.015,-117.72,-112.0478,-117.9474
2019-01-05 00:47:55,-112.09,-117.941,-112.0521,-117.962
2019-01-05 00:47:59,-112.09,-117.941,-112.0533,-117.9648
2019-01-05 00:48:03,-111.969,-117.78,-112.0545,-117.9769
2019-01-05 00:48:07,-112.002,-117.681,-112.0558,-117.9745
2019-01-05 00:48:11,-112.055,-117.991,-112.0561,-117.9698
2019-01-05 00:48:15,-112.097,-118.202,-112.0564,-117.9639
2019-01-05 00:48:19,-112.097,-118.202,-112.0575,-117.9561
2019-01-05 00:48:23,-112.048,-118.076,-112.0587,-117.961
2019-01-05 00:48:27,-112.09,-118.107,-112.0598,-117.9749
2019-01-05 00:48:31,-112.09,-118.107,-112.061,-117.9921
2019-01-05 00:48:35,-112.039,-117.852,-112.062,-118.0131
2019-01-05 00:48:39,-112.02,-118.022,-112.0632,-118.028
2019-01-05 00:48:43,-112.02,-118.094,-112.0652,-118.0428
2019-01-05 00:48:47,-112.041,-118.094,-112.0653,-118.0533
2019-01-05 00:48:51,-112.06,-118.068,-112.0636,-118.07
2019-01-05 00:48:55,-112.06,-117.848,-112.061,-118.0712
2019-01-05 00:48:59,-112.036,-118.036,-112.0584,-118.0624
2019-01-05 00:49:03,-112.058,-118.036,-112.0558,-118.0604
2019-01-05 00:49:07,-112.058,-118.045,-112.0531,-118.0647
2019-01-05 00:49:11,-112.056,-118.14,-112.0518,-118.0635
2019-01-05 00:49:15,-112.003,-118.237,-112.0504,-118.0669
2019-01-05 00:49:19,-112.038,-118.237,-112.0512,-118.0956
2019-01-05 00:49:23,-112.038,-117.991,-112.0521,-118.1159
2019-01-05 00:49:27,-111.996,-118.015,-112.0524,-118.1293
2019-01-05 00:49:31,-112.077,-118.015,-112.0536,-118.1306
2019-01-05 00:49:35,-112.077,-118.026,-112.0549,-118.1283
2019-01-05 00:49:39,-112.063,-118.162,-112.0553,-118.142
2019-01-05 00:49:43,-112.036,-118.162,-112.0546,-118.1543
2019-01-05 00:49:48,-112.036,-118.083,-112.0539,-118.1665
2019-01-05 00:49:52,-111.967,-118.174,-112.0532,-118.1783
2019-01-05 00:49:56,-112.003,-118.427,-112.0526,-118.1786
2019-01-05 00:50:00,-112.066,-118.427,-112.0529,-118.1741
2019-01-05 00:50:04,-112.066,-118.363,-112.0523,-118.1614
2019-01-05 00:50:08,-112.088,-118.119,-112.0517,-118.161
2019-01-05 00:50:12,-112.088,-118.024,-112.0495,-118.1583
2019-01-05 00:50:16,-112.013,-118.121,-112.0483,-118.1577
2019-01-05 00:50:20,-112.044,-118.281,-112.047,-118.1566
2019-01-05 00:50:24,-112.044,-118.281,-112.0475,-118.1502
2019-01-05 00:50:28,-112.044,-118.281,-112.0487,-118.1496
2019-01-05 00:50:32,-111.989,-118.146,-112.0485,-118.1608
2019-01-05 00:50:36,-111.989,-118.146,-112.0484,-118.18
2019-01-05 00:50:40,-111.986,-117.984,-112.0483,-118.1866
2019-01-05 00:50:44,-112.048,-117.984,-112.048,-118.1718
2019-01-05 00:50:48,-112.059,-117.96,-112.0477,-118.164
2019-01-05 00:50:52,-112.059,-118.004,-112.0475,-118.1684
2019-01-05 00:50:56,-112.013,-118.004,-112.047,-118.1825
2019-01-05 00:51:00,-111.992,-118.033,-112.0465,-118.197
2019-01-05 00:51:04,-112.011,-118.15,-112.0456,-118.2035
2019-01-05 00:51:08,-112.011,-118.308,-112.0443,-118.1954
2019-01-05 00:51:12,-112.061,-118.558,-112.043,-118.1876
2019-01-05 00:51:16,-112.061,-118.558,-112.0417,-118.1945
2019-01-05 00:51:20,-112.071,-118.131,-112.0404,-118.2014
2019-01-05 00:51:24,-112.071,-118.207,-112.0391,-118.2161
2019-01-05 00:51:28,-112.026,-118.207,-112.0385,-118.2197
2019-01-05 00:51:32,-112.056,-118.306,-112.0405,-118.2348
2019-01-05 00:51:36,-112.056,-118.411,-112.0425,-118.2491
2019-01-05 00:51:40,-112.012,-118.411,-112.0445,-118.2633
2019-01-05 00:51:44,-112.018,-118.118,-112.0447,-118.2681
2019-01-05 00:51:48,-112.018,-118.126,-112.0444,-118.2629
2019-01-05 00:51:52,-112.009,-118.284,-112.0441,-118.2498
2019-01-05 00:51:56,-112.0,-118.284,-112.0431,-118.2325
2019-01-05 00:52:00,-111.963,-118.279,-112.0421,-118.223
2019-01-05 00:52:04,-112.031,-118.054,-112.0411,-118.2348
2019-01-05 00:52:08,-112.096,-118.263,-112.0401,-118.2335
2019-01-05 00:52:12,-112.096,-118.289,-112.0391,-118.2371
2019-01-05 00:52:16,-112.068,-118.289,-112.0397,-118.2362
2019-01-05 00:52:20,-112.053,-118.129,-112.0404,-118.2315
